Ticker,52W_High_Ratio,52W_ROC,26W_High_Ratio,26W_ROC,RS52W,RS52W_13W,RS26W,RS26W_4W,Trend_Ratio,Stop_Loss_Pct,g_Daily_Pct,g_1000_Daily_Pct,Risk_Reward_10D,RS_Uptrend,MA_Uptrend,MA_Day_Uptrend,MA_Week_Uptrend,ITrend_Uptrend,Buy_Signal
CRK,0.72,-0.22,0.78,0.1,0.28,0.41,0.72,0.8,105.43,-3.23,-0.0428,0.0463,0.13,False,False,False,False,False,False
MIY,1.0,0.12,1.0,0.03,0.62,0.58,0.59,0.55,105.43,7.97,0.0643,0.0005,0.08,False,False,True,False,True,False
GATX,0.88,0.17,0.88,0.0,0.68,0.64,0.51,0.65,105.45,5.41,0.0901,0.0643,0.17,False,True,True,True,False,False
FBIN,0.95,0.21,0.95,-0.02,0.72,0.55,0.47,0.41,105.46,9.53,0.0933,0.0105,0.1,False,False,False,False,True,False
FDUS,0.97,0.04,0.97,0.02,0.5,0.48,0.55,0.51,105.46,6.13,0.0561,0.0913,0.09,False,True,True,True,False,False
BGY,0.97,0.09,0.97,0.03,0.57,0.55,0.58,0.63,105.46,5.52,0.0481,0.0126,0.09,False,False,True,False,False,False
EQX,0.83,0.15,0.83,0.11,0.66,0.66,0.73,0.82,105.47,6.02,0.0452,-0.1201,0.08,False,False,True,False,False,False
DLR,0.97,0.19,0.97,0.06,0.7,0.79,0.65,0.58,105.47,11.8,0.0843,0.0231,0.07,False,False,True,False,True,False
FSK,0.96,-0.02,0.97,0.04,0.42,0.5,0.6,0.51,105.49,5.96,0.0574,0.0667,0.1,False,True,True,True,False,False
CFR,0.88,0.17,0.88,0.0,0.68,0.52,0.51,0.52,105.5,4.96,0.0598,0.0434,0.12,False,False,True,False,False,False
ENJ,0.97,0.06,0.97,0.02,0.53,0.45,0.55,0.48,105.5,5.13,0.0456,-0.0073,0.09,False,False,True,False,False,False
FTF,0.99,0.06,0.99,0.06,0.54,0.57,0.65,0.63,105.5,5.65,0.0433,-0.0135,0.08,False,False,True,False,False,False
ARLP,0.88,0.16,0.88,0.15,0.67,0.78,0.78,0.81,105.5,3.94,0.0277,0.1233,0.07,False,False,True,False,False,False
PVBC,0.85,0.05,0.85,0.06,0.52,0.69,0.65,0.57,105.51,4.69,0.0323,0.0179,0.07,False,False,False,False,False,False
AM,0.94,0.2,0.94,0.05,0.71,0.78,0.63,0.73,105.52,5.71,0.0434,0.0924,0.08,False,True,True,True,False,False
DMB,1.0,0.05,1.0,0.07,0.52,0.46,0.67,0.6,105.53,7.31,0.0647,-0.0149,0.09,False,False,True,False,True,False
LAUR,0.83,0.08,0.83,0.07,0.56,0.69,0.68,0.73,105.54,3.21,0.0495,0.0113,0.15,False,False,True,False,False,False
SOJC,0.99,0.01,0.99,-0.01,0.46,0.45,0.49,0.44,105.54,8.05,0.0586,0.0148,0.07,False,False,True,False,True,False
SAN,0.91,0.32,0.91,0.12,0.8,0.79,0.75,0.79,105.55,6.65,0.0726,0.0751,0.11,False,True,True,True,False,False
RCON,0.38,-0.59,0.79,0.0,0.12,0.08,0.51,0.4,105.57,-37.0,-0.4728,-0.0467,0.13,False,False,False,False,False,False
KRMD,0.82,-0.03,0.83,0.13,0.42,0.34,0.75,0.67,105.57,6.86,0.0547,-0.1661,0.08,False,False,True,False,True,False
WTBA,0.84,0.06,0.85,0.06,0.53,0.48,0.65,0.64,105.6,4.65,0.033,0.0094,0.07,False,False,False,False,False,False
DHY,1.0,0.13,1.0,0.07,0.64,0.64,0.67,0.65,105.61,6.53,0.0594,0.0082,0.09,False,False,True,False,True,False
UNP,0.98,0.19,0.98,0.01,0.71,0.64,0.52,0.45,105.61,7.51,0.0638,0.0257,0.08,False,True,True,True,True,False
MYI,1.0,0.14,1.0,0.02,0.64,0.57,0.55,0.5,105.62,8.81,0.0688,0.0058,0.08,False,False,True,False,True,False
ITCI,0.89,0.27,0.89,0.13,0.77,0.76,0.75,0.61,105.64,9.45,0.1075,0.0836,0.11,False,True,True,True,False,False
IFS,0.8,0.06,0.86,-0.17,0.54,0.44,0.27,0.25,105.66,6.71,0.1145,0.0085,0.17,False,False,True,False,True,False
NRK,0.99,0.13,0.99,0.02,0.64,0.62,0.55,0.56,105.67,8.19,0.0833,0.0042,0.1,False,False,True,False,True,False
MORN,0.93,0.21,0.93,0.0,0.72,0.86,0.51,0.65,105.68,7.41,0.056,0.0601,0.08,False,True,True,True,False,False
DHCNI,0.92,0.01,0.97,-0.03,0.46,0.58,0.46,0.4,105.69,8.17,0.0817,0.0105,0.1,False,False,False,False,True,False
HSTM,0.91,0.35,0.91,0.07,0.82,0.78,0.67,0.61,105.69,6.93,0.0525,0.0342,0.08,False,True,True,True,False,False
MMU,1.0,0.13,1.0,0.07,0.63,0.6,0.67,0.61,105.72,7.96,0.0567,-0.0063,0.07,False,False,True,False,True,False
OGI,0.63,0.16,0.63,-0.13,0.68,0.62,0.32,0.35,105.75,9.16,0.1706,-0.0538,0.19,False,False,True,False,False,False
EXK,0.61,0.14,0.61,0.31,0.65,0.71,0.9,0.94,105.75,11.77,0.1475,-0.0334,0.13,False,False,True,False,False,False
AGNC,0.97,0.05,0.97,0.04,0.53,0.49,0.6,0.63,105.76,7.34,0.0743,-0.0262,0.1,False,False,True,False,True,False
IQI,1.0,0.14,1.0,0.06,0.65,0.6,0.66,0.63,105.77,8.13,0.0651,-0.0142,0.08,False,False,True,False,True,False
CFFN,0.84,0.02,0.84,-0.03,0.47,0.41,0.45,0.49,105.78,5.79,0.067,-0.0175,0.12,False,False,False,False,False,False
BHFAL,1.0,0.05,1.0,0.06,0.53,0.47,0.65,0.5,105.79,7.85,0.0753,-0.0052,0.1,False,False,True,False,True,False
BR,0.96,0.13,0.96,0.06,0.64,0.75,0.65,0.61,105.79,8.56,0.0777,0.0553,0.09,False,True,True,True,True,False
MVF,1.0,0.15,1.0,0.06,0.66,0.64,0.65,0.63,105.79,7.73,0.0579,-0.0089,0.07,False,False,True,False,True,False
DOV,0.94,0.27,0.94,0.07,0.77,0.78,0.68,0.7,105.8,10.08,0.1268,0.0463,0.13,False,True,True,True,True,False
AVT,0.9,0.04,0.9,0.07,0.49,0.63,0.67,0.76,105.81,0.54,0.0247,0.0525,0.45,False,False,False,True,False,False
DECK,0.81,0.68,0.81,-0.03,0.92,0.94,0.45,0.66,105.81,10.37,0.1492,0.144,0.14,False,True,True,True,False,False
PAGP,0.93,0.18,0.93,0.08,0.7,0.77,0.69,0.71,105.82,5.31,0.0689,0.094,0.13,False,True,True,True,False,False
PULM,0.74,-0.12,0.74,0.05,0.35,0.31,0.64,0.66,105.82,-1.0,0.0355,-0.25,-0.36,False,False,False,False,False,False
ARW,0.93,-0.01,0.93,0.04,0.44,0.41,0.62,0.7,105.83,1.88,0.0178,0.0388,0.09,False,False,True,False,False,False
EQC,0.97,0.07,0.97,0.08,0.55,0.49,0.68,0.66,105.83,5.49,0.0364,-0.0269,0.07,False,False,True,False,True,False
BSTZ,0.88,0.05,0.88,-0.03,0.52,0.61,0.45,0.55,105.84,6.53,0.0732,0.0057,0.11,False,False,True,False,False,False
EMD,0.99,0.11,0.99,0.07,0.61,0.64,0.68,0.66,105.84,7.37,0.0685,-0.0163,0.09,False,False,True,False,True,False
AXDX,0.23,-0.77,0.78,0.06,0.07,0.06,0.66,0.69,105.85,-60.62,-0.853,-0.3438,0.14,False,False,False,False,False,False
JHS,0.99,0.1,0.99,0.09,0.59,0.56,0.71,0.63,105.85,7.0,0.0602,-0.0193,0.09,False,False,True,False,True,False
NVNO,0.8,0.03,0.86,-0.16,0.48,0.74,0.28,0.34,105.86,5.44,0.1436,-0.0875,0.26,False,False,True,False,True,False
ATEX,0.89,0.14,0.89,0.02,0.65,0.69,0.56,0.47,105.86,9.74,0.0899,-0.0073,0.09,False,False,True,False,True,False
EGF,0.87,0.0,0.87,0.05,0.45,0.46,0.62,0.62,105.86,4.91,0.0257,-0.0234,0.05,False,False,False,False,True,False
ERII,0.61,-0.39,0.83,0.0,0.2,0.17,0.51,0.58,105.87,-6.42,-0.1275,0.034,0.2,False,False,False,False,False,False
RBC,0.92,0.16,0.92,0.06,0.68,0.8,0.66,0.66,105.88,6.41,0.0771,0.0708,0.12,False,True,True,True,False,False
BOH,0.85,0.27,0.91,0.01,0.77,0.78,0.53,0.64,105.88,5.58,0.0661,0.0198,0.12,False,False,False,False,False,False
VKI,1.0,0.16,1.0,0.07,0.67,0.61,0.68,0.62,105.89,9.4,0.0744,-0.009,0.08,False,False,True,False,True,False
DLY,1.0,0.12,1.0,0.05,0.62,0.65,0.63,0.59,105.9,6.43,0.0628,-0.0036,0.1,False,False,True,False,True,False
MMS,0.92,0.1,0.92,0.01,0.59,0.59,0.54,0.64,105.9,3.58,0.0192,0.0217,0.05,False,False,True,False,False,False
PFN,0.99,0.1,0.99,0.01,0.59,0.52,0.55,0.44,105.92,9.12,0.0922,0.0214,0.1,False,False,True,False,True,False
ACHC,0.88,0.04,0.94,-0.06,0.51,0.42,0.4,0.33,105.92,2.89,0.025,0.0685,0.09,False,False,False,True,False,False
APWC,0.89,-0.06,0.89,0.12,0.39,0.35,0.75,0.69,105.92,7.04,0.0211,0.0241,0.03,False,False,True,False,True,False
WAT,0.9,0.23,0.9,-0.09,0.74,0.7,0.36,0.52,105.93,5.91,0.0835,0.0403,0.14,False,False,True,False,False,False
ABT,0.96,0.16,0.97,-0.04,0.68,0.51,0.43,0.39,105.93,9.74,0.0772,0.0164,0.08,False,False,True,False,True,False
ZM,0.89,-0.09,0.92,-0.05,0.37,0.36,0.43,0.47,105.94,3.74,0.0059,-0.2072,0.02,False,False,False,False,True,False
LYTS,0.9,0.0,0.9,0.09,0.45,0.67,0.7,0.63,105.95,3.95,0.0708,0.0811,0.18,False,False,True,False,False,False
HSON,0.72,-0.26,0.82,0.08,0.26,0.31,0.68,0.76,105.95,-3.32,0.0278,0.0301,-0.08,False,False,False,False,False,False
ALX,0.94,0.16,0.94,0.07,0.68,0.74,0.66,0.59,105.96,8.43,0.1034,-0.0018,0.12,False,False,True,False,True,False
TFIN,0.85,0.23,0.85,0.09,0.74,0.8,0.71,0.7,105.97,4.93,0.0555,0.0683,0.11,False,False,True,False,False,False
CMRE,0.74,0.34,0.74,0.17,0.81,0.86,0.8,0.83,105.98,7.25,0.1362,0.0669,0.19,False,False,True,False,False,False
JEQ,0.95,0.05,0.97,-0.01,0.52,0.51,0.48,0.46,105.98,7.13,0.0808,0.0098,0.11,False,False,True,False,False,False
PFX,0.99,0.26,0.99,0.05,0.77,0.78,0.64,0.61,105.99,9.13,0.112,0.0792,0.12,False,True,True,True,True,False
JHI,1.0,0.09,1.0,0.08,0.58,0.58,0.69,0.56,105.99,8.53,0.0765,0.0109,0.09,False,False,True,False,True,False
NR,0.83,0.16,0.83,0.05,0.68,0.88,0.62,0.83,105.99,-1.22,-0.0034,0.1277,0.03,False,False,False,True,False,False
AVXL,0.5,-0.34,0.69,-0.04,0.22,0.24,0.43,0.65,106.01,-13.17,-0.155,0.008,0.12,False,False,False,False,False,False
JQC,1.0,0.15,1.0,0.07,0.66,0.68,0.67,0.62,106.01,8.5,0.0792,0.0111,0.09,False,False,True,False,True,False
ADXN,0.39,0.1,0.39,-0.1,0.6,0.3,0.35,0.43,106.02,12.89,0.234,-0.3034,0.18,False,False,False,False,True,False
ADEA,0.85,0.21,0.9,0.01,0.72,0.58,0.52,0.53,106.03,4.35,0.0689,0.0644,0.16,False,False,False,True,False,False
ESI,0.87,0.22,0.87,0.04,0.73,0.82,0.62,0.71,106.04,7.42,0.099,0.0706,0.13,False,True,True,True,False,False
ALKS,0.82,-0.08,0.93,-0.08,0.38,0.36,0.38,0.35,106.05,1.95,0.0612,0.0334,0.31,False,False,False,False,False,False
WHG,0.94,0.28,0.94,0.07,0.78,0.6,0.68,0.57,106.05,9.1,0.0906,0.0309,0.1,False,False,True,False,False,False
NTRS,0.96,0.16,0.96,0.08,0.67,0.67,0.69,0.66,106.05,8.67,0.0771,0.0077,0.09,False,False,True,False,False,False
GHC,0.91,0.31,0.91,0.04,0.8,0.8,0.61,0.63,106.06,7.09,0.0949,0.0551,0.13,False,True,True,True,False,False
AHH,0.9,0.05,0.95,0.1,0.52,0.45,0.72,0.64,106.09,4.9,0.0528,0.0196,0.11,False,False,False,False,False,False
LKFN,0.88,0.26,0.89,-0.05,0.76,0.74,0.42,0.49,106.09,7.45,0.0766,0.041,0.1,False,False,True,False,False,False
BKR,0.86,-0.1,0.86,0.06,0.36,0.53,0.66,0.74,106.09,1.0,-0.0011,0.073,-0.01,False,False,False,False,False,False
FNB,0.91,0.27,0.91,0.05,0.77,0.72,0.62,0.65,106.1,6.4,0.086,0.0595,0.13,False,True,True,True,False,False
NXJ,1.0,0.16,1.0,0.07,0.68,0.63,0.67,0.6,106.1,9.16,0.0721,0.0013,0.08,False,False,True,False,True,False
CCIF,0.98,0.1,0.98,0.06,0.59,0.48,0.65,0.62,106.11,5.66,0.0639,-0.0139,0.11,False,False,True,False,True,False
ETY,0.97,0.15,0.97,0.07,0.67,0.7,0.67,0.67,106.11,8.2,0.0855,0.0323,0.1,False,True,True,True,False,False
CTVA,0.95,0.12,0.95,0.0,0.62,0.48,0.52,0.5,106.12,6.85,0.0927,0.054,0.14,False,False,True,False,True,False
LPTX,0.58,0.43,0.66,0.12,0.86,0.38,0.74,0.39,106.12,11.87,0.0701,-0.1402,0.06,False,False,False,False,True,False
ITRN,0.91,-0.1,0.91,-0.05,0.36,0.49,0.42,0.61,106.14,1.77,0.0487,0.0589,0.28,False,False,True,False,False,False
NAC,1.0,0.16,1.0,0.07,0.67,0.63,0.67,0.64,106.14,8.49,0.0695,-0.0152,0.08,False,False,True,False,True,False
AXR,0.81,0.23,0.81,-0.11,0.74,0.75,0.34,0.58,106.15,7.01,0.106,0.1139,0.15,False,True,True,True,False,False
EOI,0.95,0.16,0.95,0.04,0.68,0.72,0.6,0.65,106.15,8.15,0.0951,0.0299,0.12,False,False,True,False,False,False
LEO,1.0,0.13,1.0,0.06,0.64,0.55,0.66,0.62,106.17,8.48,0.0722,-0.0178,0.09,False,False,True,False,True,False
NQP,1.0,0.18,1.0,0.09,0.69,0.66,0.7,0.64,106.18,9.08,0.0778,-0.0008,0.09,False,False,True,False,True,False
SCS,0.89,0.54,0.89,0.02,0.89,0.92,0.55,0.59,106.18,6.05,0.0536,0.0287,0.09,False,False,True,False,False,False
GD,1.0,0.4,1.0,0.15,0.84,0.83,0.78,0.7,106.19,10.61,0.1003,0.074,0.09,True,True,True,True,True,False
VLYPO,0.97,0.05,0.97,0.13,0.51,0.53,0.75,0.65,106.19,7.35,0.0642,0.007,0.09,False,False,True,False,True,False
BBDO,0.79,-0.02,0.95,0.0,0.43,0.3,0.52,0.47,106.19,3.69,0.0051,-0.0132,0.01,False,False,False,False,True,False
CTRM,0.7,0.1,0.83,0.04,0.59,0.57,0.61,0.64,106.2,4.74,0.1558,-0.0659,0.33,False,False,False,False,False,False
NWSA,0.94,0.26,0.94,-0.02,0.76,0.84,0.47,0.62,106.2,6.38,0.096,0.0528,0.15,False,False,True,False,False,False
EGP,0.97,0.03,0.97,0.03,0.49,0.51,0.58,0.53,106.21,6.28,0.0441,0.0328,0.07,False,False,False,True,True,False
OPP,1.0,0.11,1.0,0.1,0.6,0.55,0.72,0.67,106.23,9.15,0.0759,-0.0222,0.08,False,False,True,False,True,False
MPLX,0.99,0.23,0.99,0.06,0.74,0.76,0.66,0.67,106.25,8.34,0.0878,0.0878,0.11,False,True,True,True,True,False
EAD,1.0,0.12,1.0,0.08,0.62,0.61,0.69,0.61,106.26,8.03,0.0663,0.0054,0.08,False,False,True,False,True,False
MBIN,0.81,0.48,0.81,-0.07,0.87,0.89,0.4,0.61,106.27,8.99,0.1142,0.101,0.13,False,True,True,True,False,False
AFG,1.0,0.23,1.0,0.07,0.74,0.64,0.68,0.6,106.27,8.93,0.0972,0.0695,0.11,False,False,True,False,True,False
PLD,0.96,0.07,0.98,-0.03,0.55,0.46,0.46,0.38,106.27,10.03,0.0896,0.0277,0.09,False,False,False,False,True,False
DFIN,0.93,0.36,0.93,0.05,0.83,0.83,0.63,0.55,106.27,7.99,0.0753,0.1324,0.09,False,True,True,True,True,False
PMX,0.99,0.11,0.99,0.06,0.61,0.51,0.65,0.63,106.3,8.53,0.0502,-0.0268,0.06,False,False,True,False,True,False
OVBC,0.92,-0.04,0.93,-0.04,0.41,0.4,0.44,0.41,106.32,1.7,0.0287,0.0206,0.17,False,False,False,False,False,False
ITUB,0.92,0.23,0.95,-0.05,0.74,0.6,0.42,0.39,106.32,7.9,0.06,0.0756,0.08,False,True,True,True,True,False
DSM,1.0,0.16,1.0,0.08,0.68,0.59,0.69,0.62,106.33,9.95,0.0865,-0.0102,0.09,False,False,True,False,True,False
TY,0.98,0.17,0.98,0.07,0.69,0.69,0.67,0.66,106.33,7.65,0.0716,0.0318,0.09,False,True,True,True,False,False
PAG,0.87,-0.03,0.87,0.02,0.42,0.43,0.56,0.66,106.33,-3.27,-0.0087,0.0876,0.03,False,False,False,False,False,False
CNDT,0.9,0.25,0.9,0.14,0.75,0.58,0.76,0.55,106.34,9.86,0.117,0.0055,0.12,False,False,True,False,True,False
BSL,0.99,0.08,0.99,0.0,0.57,0.64,0.51,0.52,106.35,8.04,0.0837,0.0349,0.1,False,True,True,True,True,False
PSTL,0.97,0.03,0.97,0.04,0.48,0.42,0.6,0.51,106.35,8.4,0.0557,0.021,0.07,False,False,False,False,True,False
IMMR,0.65,0.3,0.65,0.21,0.79,0.87,0.83,0.89,106.36,8.9,0.1441,0.0218,0.16,False,False,True,False,False,False
CLDX,0.81,0.46,0.91,-0.18,0.87,0.63,0.27,0.24,106.36,14.65,0.1837,0.0893,0.13,False,False,True,False,True,False
NOMD,0.98,0.17,0.98,-0.01,0.68,0.49,0.49,0.49,106.38,8.82,0.0825,-0.0336,0.09,False,False,True,False,True,False
VBF,1.0,0.14,1.0,0.1,0.65,0.64,0.71,0.63,106.38,7.44,0.0494,-0.0119,0.07,False,False,True,False,True,False
BATRA,0.94,0.07,0.94,0.06,0.55,0.53,0.64,0.63,106.39,4.58,0.0476,0.0707,0.1,False,True,True,True,False,False
NBH,0.98,0.13,0.98,0.07,0.63,0.6,0.68,0.65,106.39,7.28,0.0597,-0.027,0.08,False,False,True,False,False,False
SLF,0.99,0.13,0.99,0.0,0.64,0.49,0.51,0.46,106.39,7.57,0.0419,0.0319,0.06,False,True,True,True,True,False
INDO,0.42,-0.29,0.42,0.14,0.24,0.29,0.77,0.85,106.39,-15.53,-0.0581,-0.0359,0.04,False,False,False,False,False,False
INVH,0.96,0.05,0.96,0.03,0.52,0.54,0.57,0.64,106.43,6.84,0.0545,0.0312,0.08,False,False,True,False,False,False
KTCC,0.95,0.04,0.95,-0.01,0.49,0.29,0.48,0.37,106.46,10.17,0.1115,-0.0739,0.11,False,False,True,False,True,False
MGR,0.99,0.13,0.99,-0.01,0.63,0.52,0.49,0.42,106.47,9.87,0.0856,0.0115,0.09,False,False,True,False,True,False
PLYM,0.91,0.0,0.94,0.05,0.45,0.5,0.63,0.66,106.48,4.3,0.0458,0.0501,0.11,False,False,False,False,False,False
NZF,1.0,0.16,1.0,0.06,0.67,0.63,0.65,0.64,106.48,8.81,0.0679,-0.0063,0.08,False,False,True,False,True,False
MGPI,0.73,-0.27,0.9,-0.02,0.25,0.25,0.47,0.54,106.49,-8.4,-0.061,0.0492,0.07,False,False,False,False,False,False
BAH,0.93,0.36,0.93,0.06,0.82,0.83,0.65,0.6,106.51,8.04,0.0881,0.0675,0.11,False,True,True,True,False,False
BCV,0.98,-0.01,0.98,0.03,0.44,0.41,0.58,0.57,106.51,6.63,0.0628,-0.0033,0.09,False,False,True,False,False,False
PXS,0.88,0.4,0.88,0.08,0.84,0.85,0.69,0.81,106.52,5.78,0.0807,0.0393,0.14,False,True,True,True,False,False
GDV,0.98,0.14,0.98,0.06,0.66,0.64,0.65,0.63,106.52,6.95,0.0745,0.0264,0.11,False,False,True,False,False,False
BOE,0.98,0.12,0.98,0.07,0.62,0.61,0.67,0.65,106.52,7.21,0.0547,0.0193,0.08,False,False,True,False,True,False
USA,0.95,0.13,0.95,0.01,0.64,0.59,0.52,0.54,106.53,8.04,0.0859,0.0472,0.11,False,True,True,True,False,False
VEEV,0.95,-0.0,0.95,-0.03,0.45,0.45,0.46,0.33,106.54,10.09,0.1138,-0.0184,0.11,False,False,True,False,True,False
ALE,0.97,0.16,0.97,0.1,0.68,0.64,0.72,0.7,106.54,8.98,0.0905,0.034,0.1,False,True,True,True,True,False
MYD,1.0,0.14,1.0,0.01,0.65,0.59,0.53,0.5,106.54,9.78,0.08,0.0019,0.08,False,False,True,False,True,False
BATRK,0.92,0.11,0.92,0.06,0.61,0.59,0.66,0.66,106.55,5.1,0.0671,0.0646,0.13,False,True,True,True,False,False
SONY,0.93,0.1,0.96,0.08,0.6,0.49,0.68,0.59,106.55,6.03,0.0367,0.0188,0.06,False,False,False,False,False,False
MA,1.0,0.17,1.0,0.05,0.69,0.71,0.62,0.51,106.56,9.81,0.0877,0.0403,0.09,False,True,True,True,True,False
VCEL,0.82,0.34,0.82,-0.04,0.81,0.84,0.43,0.55,106.57,1.82,0.0861,0.0653,0.47,False,False,False,False,False,False
TRI,0.98,0.33,0.98,0.1,0.81,0.79,0.72,0.64,106.57,11.6,0.1045,0.0816,0.09,False,True,True,True,True,False
EPD,0.97,0.09,0.97,0.03,0.57,0.64,0.59,0.62,106.58,7.09,0.07,0.0771,0.1,False,True,True,True,False,False
HGLB,0.9,-0.06,0.99,0.01,0.39,0.38,0.52,0.44,106.58,7.05,0.0292,0.0523,0.04,False,False,False,False,True,False
QGEN,0.97,0.09,0.97,0.02,0.58,0.46,0.56,0.61,106.6,8.52,0.0787,-0.0055,0.09,False,False,True,False,True,False
AGD,0.98,0.11,0.98,0.07,0.6,0.57,0.67,0.66,106.6,6.53,0.0522,0.014,0.08,False,False,True,False,False,False
CIVB,0.88,0.03,0.88,0.12,0.49,0.4,0.74,0.65,106.61,4.87,0.0379,0.0212,0.08,False,False,False,False,False,False
NWS,0.94,0.28,0.94,-0.0,0.78,0.85,0.5,0.62,106.62,6.81,0.0958,0.0578,0.14,False,True,True,True,False,False
NJR,0.99,0.11,0.99,0.08,0.61,0.48,0.69,0.68,106.62,8.1,0.0602,0.0487,0.07,False,False,True,False,True,False
TSLA,0.81,-0.12,0.84,0.17,0.35,0.34,0.8,0.68,106.62,7.24,-0.0371,0.0366,-0.05,False,False,False,False,True,False
EMN,0.93,0.22,0.93,0.07,0.73,0.72,0.68,0.76,106.63,9.28,0.1019,0.0248,0.11,False,False,True,False,False,False
TER,0.77,0.25,0.77,0.19,0.75,0.79,0.82,0.85,106.64,9.62,0.1437,0.0442,0.15,False,False,True,False,False,False
UBFO,0.95,0.11,0.99,0.08,0.6,0.63,0.7,0.63,106.64,7.07,0.0308,0.0313,0.04,False,False,False,True,True,False
FTI,0.8,0.13,0.8,0.07,0.63,0.88,0.68,0.83,106.66,1.06,0.0504,0.1394,0.48,False,False,False,True,False,False
MIN,0.98,0.03,1.0,0.04,0.48,0.45,0.6,0.49,106.66,6.18,0.0506,0.0016,0.08,False,False,True,False,False,False
BIO,0.85,-0.1,0.91,-0.05,0.36,0.3,0.41,0.43,106.67,3.11,0.029,-0.0381,0.09,False,False,False,False,False,False
BRW,0.93,-0.06,0.99,-0.0,0.39,0.4,0.5,0.51,106.69,7.0,0.0392,0.0248,0.06,False,True,True,True,True,False
JMM,1.0,0.09,1.0,0.05,0.58,0.56,0.64,0.59,106.74,8.01,0.0657,0.0099,0.08,False,False,True,False,True,False
AIT,0.89,0.24,0.89,0.09,0.75,0.84,0.7,0.68,106.76,8.16,0.0988,0.1139,0.12,False,True,True,True,False,False
BGH,0.98,0.14,0.98,0.05,0.65,0.67,0.64,0.65,106.76,7.46,0.0728,0.0205,0.1,False,False,True,False,False,False
CXH,1.0,0.11,1.0,0.09,0.61,0.61,0.71,0.65,106.76,8.98,0.0752,-0.0088,0.08,False,False,True,False,True,False
MUE,0.99,0.12,0.99,0.05,0.63,0.59,0.63,0.6,106.76,8.81,0.0655,-0.0022,0.07,False,False,True,False,True,False
CKPT,0.59,0.06,0.77,-0.04,0.54,0.42,0.43,0.62,106.78,5.0,-0.0024,-0.2323,-0.0,False,False,False,False,False,False
ENLC,0.98,0.15,0.98,0.13,0.67,0.72,0.75,0.68,106.8,10.67,0.058,0.1312,0.05,False,True,True,True,True,False
UA,0.78,0.06,0.85,-0.16,0.53,0.5,0.28,0.4,106.8,-9.46,-0.0504,-0.0344,0.05,False,False,False,False,False,False
APT,0.82,0.25,0.82,-0.13,0.75,0.85,0.32,0.67,106.81,6.37,0.083,-0.1324,0.13,False,False,True,False,False,False
HPF,0.97,0.14,0.97,0.05,0.65,0.66,0.63,0.58,106.85,10.71,0.0967,0.0272,0.09,False,False,True,False,True,False
EXP,0.9,0.38,0.9,-0.03,0.83,0.81,0.45,0.5,106.86,11.82,0.1565,0.1032,0.13,False,True,True,True,False,False
AWF,0.99,0.12,0.99,0.08,0.62,0.63,0.68,0.63,106.86,6.74,0.0603,0.0119,0.09,False,False,True,False,True,False
BAP,0.98,0.28,0.98,-0.0,0.78,0.67,0.5,0.49,106.87,10.3,0.1328,0.0336,0.13,False,True,True,True,True,False
GSBC,0.85,0.11,0.85,0.07,0.61,0.6,0.67,0.71,106.87,5.75,0.0537,0.0428,0.09,False,False,False,False,False,False
AIRT,0.74,-0.0,0.74,0.17,0.45,0.5,0.8,0.84,106.88,5.81,0.1154,0.0542,0.2,False,False,True,False,False,False
CHDN,0.96,0.17,0.96,0.23,0.69,0.61,0.85,0.76,106.88,9.86,0.0785,0.0532,0.08,False,True,True,True,True,False
EVN,1.0,0.16,1.0,0.07,0.67,0.6,0.67,0.62,106.89,9.18,0.0708,-0.0082,0.08,False,False,True,False,True,False
BSIG,0.88,0.14,0.88,0.02,0.65,0.64,0.55,0.6,106.9,9.44,0.1298,0.0474,0.14,False,False,True,False,False,False
VVR,0.98,0.11,0.98,0.05,0.6,0.67,0.63,0.58,106.9,8.98,0.0897,0.0581,0.1,False,True,True,True,True,False
WSR,0.9,0.31,0.9,0.09,0.8,0.84,0.7,0.68,106.91,8.97,0.0953,0.0827,0.11,False,True,True,True,False,False
ADX,0.93,0.2,0.93,0.1,0.71,0.78,0.71,0.72,106.92,8.3,0.0988,0.0401,0.12,False,True,True,True,False,False
DSGX,0.92,0.28,0.92,0.06,0.78,0.8,0.64,0.76,106.92,8.13,0.0814,0.059,0.1,False,True,True,True,False,False
KEP,0.84,0.18,0.84,-0.17,0.69,0.52,0.27,0.29,106.94,7.41,0.0706,-0.0037,0.1,False,False,True,False,True,False
PML,1.0,0.04,1.0,0.05,0.5,0.43,0.63,0.54,106.94,9.78,0.0792,-0.0175,0.08,False,False,True,False,True,False
NOVT,0.91,0.05,0.91,-0.05,0.51,0.53,0.43,0.64,106.96,4.96,0.0742,0.0433,0.15,False,True,True,True,False,False
RELL,0.82,0.01,0.91,0.27,0.45,0.33,0.88,0.83,106.96,5.21,-0.0096,0.0593,-0.02,False,False,False,False,False,False
MVT,1.0,0.14,1.0,0.05,0.65,0.58,0.62,0.58,106.98,10.3,0.0764,-0.0026,0.07,False,False,True,False,True,False
BUI,1.0,0.11,1.0,0.1,0.61,0.51,0.72,0.69,107.0,8.65,0.0783,0.0146,0.09,False,False,True,False,True,False
NVO,0.88,0.33,0.88,-0.03,0.81,0.91,0.44,0.69,107.01,8.24,0.1083,0.1363,0.13,False,True,True,True,False,False
